image,caption,rating
http://134.100.15.200/flickr8k/Images/2410320522_d967f0b75c.jpg, Two dogs run through a field .,3.7234025
http://134.100.15.200/flickr8k/Images/2410320522_d967f0b75c.jpg, a grey dog swimming through a river with a stick in his mouth,1.3063296
http://134.100.15.200/flickr8k/Images/2410320522_d967f0b75c.jpg, A large brown dog with a stick in his mouth coming out of water .,1.2027357
http://134.100.15.200/flickr8k/Images/2410320522_d967f0b75c.jpg, A white dog with a muzzle is running through an uncut field with a fence nearby .,3.7149148
http://134.100.15.200/flickr8k/Images/241345811_46b5f157d4.jpg, The young football player is trying to avoid being tackled .,1.2738492
http://134.100.15.200/flickr8k/Images/241345811_46b5f157d4.jpg," "" A man in an orange jersey with the letter """" 12 """" on it plays football .""",1.4795344
http://134.100.15.200/flickr8k/Images/241345811_46b5f157d4.jpg, A football player is tackling the player with the football as the crowd watches .,1.1808403
http://134.100.15.200/flickr8k/Images/241345844_69e1c22464.jpg," ""The football players in red are attempting a play against those in purple ",3.3613007
http://134.100.15.200/flickr8k/Images/241345844_69e1c22464.jpg, A Sooners football player weas the number 28 and black armbands .,3.8119814
http://134.100.15.200/flickr8k/Images/241345844_69e1c22464.jpg, A football player is tackling the player with the football as the crowd watches .,1.160913
http://134.100.15.200/flickr8k/Images/241345905_5826a72da1.jpg, A football player is talking to his coach .,3.5704644
http://134.100.15.200/flickr8k/Images/241345905_5826a72da1.jpg, An injured football player is being nursed on the field in the middle of a game .,4.471052
http://134.100.15.200/flickr8k/Images/241345905_5826a72da1.jpg, A football player is tackling the player with the football as the crowd watches .,4.202875
http://134.100.15.200/flickr8k/Images/241345905_5826a72da1.jpg, A little boy in a helmet is doing tricks on a skateboard .,1.1878116
http://134.100.15.200/flickr8k/Images/241346508_0b3907a95b.jpg, The young football player is trying to avoid being tackled .,4.0333467
http://134.100.15.200/flickr8k/Images/241346508_0b3907a95b.jpg, A football player is tackling the player with the football as the crowd watches .,4.0574493
http://134.100.15.200/flickr8k/Images/241346971_c100650320.jpg, A football player is tackling the player with the football as the crowd watches .,4.5086455
http://134.100.15.200/flickr8k/Images/241347204_007d83e252.jpg, A football player in red and white is talking to a coach .,3.562794
http://134.100.15.200/flickr8k/Images/241347204_007d83e252.jpg, Football players gathering to contest something to collaborating officials .,3.7429094
http://134.100.15.200/flickr8k/Images/241347204_007d83e252.jpg, A football player is tackling the player with the football as the crowd watches .,2.6333733
http://134.100.15.200/flickr8k/Images/241347760_d44c8d3a01.jpg, A football player in red and white is talking to a coach .,3.1986935
http://134.100.15.200/flickr8k/Images/241347760_d44c8d3a01.jpg, A football player is tackling the player with the football as the crowd watches .,1.4121678
http://134.100.15.200/flickr8k/Images/2414397449_2ac3b78e0d.jpg, A tan dog runs down a wooden staircase to the green grass .,2.468146
http://134.100.15.200/flickr8k/Images/2414397449_2ac3b78e0d.jpg," ""Two dogs ",3.863111
http://134.100.15.200/flickr8k/Images/2414397449_2ac3b78e0d.jpg, Two boys play with two dogs at the shore .,1.5776455
http://134.100.15.200/flickr8k/Images/2414397449_2ac3b78e0d.jpg," "" A white dog runs in the grass ",3.2114441
http://134.100.15.200/flickr8k/Images/2415803492_56a673dc25.jpg, People at park sitting on benches and a woman taking care of her child in the stroller .,2.0575328
http://134.100.15.200/flickr8k/Images/2415803492_56a673dc25.jpg, A child in a white shirt coming out of a swing in midair .,2.7513971
http://134.100.15.200/flickr8k/Images/2419221084_01a14176b4.jpg, A wrinkled dog wading in shallow water .,2.3619537
http://134.100.15.200/flickr8k/Images/2419221084_01a14176b4.jpg, A dog lies down on a cobblestone street .,2.507873
http://134.100.15.200/flickr8k/Images/2419221084_01a14176b4.jpg, A brown dog with a tennis ball its mouth rolling on its back on a grassy surface .,2.5346856
http://134.100.15.200/flickr8k/Images/2419221084_01a14176b4.jpg, The dog is jumping up beside a red wall .,2.2402418
http://134.100.15.200/flickr8k/Images/2421446839_fe7d46c177.jpg, a dog on the beach .,3.2375927
http://134.100.15.200/flickr8k/Images/2431470169_0eeba7d602.jpg, A person hanging from a parachute makes a splash as their body hits the water .,1.1323582
http://134.100.15.200/flickr8k/Images/2431470169_0eeba7d602.jpg, A person lies on the grass with a shopping cart nearby .,2.5944502
http://134.100.15.200/flickr8k/Images/2431470169_0eeba7d602.jpg, A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .,1.1226411
http://134.100.15.200/flickr8k/Images/2435685480_a79d42e564.jpg, The person in the yellow shirt is sitting with a child at a wooden picnic table .,1.1425283
http://134.100.15.200/flickr8k/Images/2435685480_a79d42e564.jpg, A person is hiking to the top of a hill .,3.260394
http://134.100.15.200/flickr8k/Images/2436081047_bca044c1d3.jpg," "" A boy ",1.9772198
http://134.100.15.200/flickr8k/Images/2443380641_7b38d18f5b.jpg, A boy wearing a Steve Nash shirt dribbles a basketball on an indoor court .,1.8062887
http://134.100.15.200/flickr8k/Images/2443380641_7b38d18f5b.jpg, A little girl in a green outfit wringing out an orange rag .,1.2168946
http://134.100.15.200/flickr8k/Images/2443380641_7b38d18f5b.jpg, A woman holding a black leash and a man looking down .,1.5594922
http://134.100.15.200/flickr8k/Images/2443380641_7b38d18f5b.jpg," "" A smiling boy in an orange shirt with a safari hat sits at the playground ",3.181546
http://134.100.15.200/flickr8k/Images/2443380641_7b38d18f5b.jpg, A person is riding in a canoe on a lake next to green trees .,1.1489553
http://134.100.15.200/flickr8k/Images/2445283938_ff477c7952.jpg," "" A young boy ",1.6481273
http://134.100.15.200/flickr8k/Images/2445283938_ff477c7952.jpg, People trackside at a subway station by a train .,1.1388267
http://134.100.15.200/flickr8k/Images/2445283938_ff477c7952.jpg, Two woman and a child look at each other while a night party scene goes on behind them .,2.7818651
http://134.100.15.200/flickr8k/Images/2445283938_ff477c7952.jpg, Two little girls dance on a hardwood floor in the house .,2.8743536
http://134.100.15.200/flickr8k/Images/2445283938_ff477c7952.jpg, Two children kneeling down with pirate hats on,1.9603225
http://134.100.15.200/flickr8k/Images/244571201_0339d8e8d1.jpg, a boy jumps into the blue pool water .,2.6233184
http://134.100.15.200/flickr8k/Images/244571201_0339d8e8d1.jpg, A little boy is jumping out of the pool .,2.5204692
http://134.100.15.200/flickr8k/Images/244571201_0339d8e8d1.jpg, a boy plays with a noodle by the pool .,2.5376313
http://134.100.15.200/flickr8k/Images/244571201_0339d8e8d1.jpg, A man in black shorts is diving into a rocky pool .,2.5451806
http://134.100.15.200/flickr8k/Images/244571201_0339d8e8d1.jpg, Two guys jumping into a pool .,2.405851
http://134.100.15.200/flickr8k/Images/2447284966_d6bbdb4b6e.jpg, A young child is wearing blue goggles and sitting in a float in a pool .,1.3289441
http://134.100.15.200/flickr8k/Images/2447284966_d6bbdb4b6e.jpg, Children play in an inflatable pool .,2.2636094
http://134.100.15.200/flickr8k/Images/2447284966_d6bbdb4b6e.jpg, Child in blue trunks splashing in blue kiddie pool,3.3903694
http://134.100.15.200/flickr8k/Images/2450299735_62c095f40e.jpg, A little boy is jumping into an outdoor kiddie pool,3.5202267
http://134.100.15.200/flickr8k/Images/2450299735_62c095f40e.jpg, A dog swims in a pool near a person .,2.0004795
http://134.100.15.200/flickr8k/Images/2450299735_62c095f40e.jpg, A swimmer is doing the backstroke in the swimming pool .,3.778717
http://134.100.15.200/flickr8k/Images/2450453051_f1d4a78ab4.jpg, A black and white dog prepares to catch a Frisbee .,4.262051
http://134.100.15.200/flickr8k/Images/2450453051_f1d4a78ab4.jpg, Men playing soccer in a field,2.8154142
http://134.100.15.200/flickr8k/Images/2450453051_f1d4a78ab4.jpg, A man rides a bike through a course .,1.2411339
http://134.100.15.200/flickr8k/Images/2450453051_f1d4a78ab4.jpg, A gray dog sits on a lawn wearing a bright blue long sleeved jacket .,1.1310936
http://134.100.15.200/flickr8k/Images/245252561_4f20f1c89e.jpg, A furry dog attempts to dry itself by shaking the water off its coat .,4.2278504
http://134.100.15.200/flickr8k/Images/245252561_4f20f1c89e.jpg, Black and white dog on wet sand .,3.0395758
http://134.100.15.200/flickr8k/Images/245252561_4f20f1c89e.jpg, Two brown dogs playfully fight in the snow .,2.3372908
http://134.100.15.200/flickr8k/Images/2453971388_76616b6a82.jpg, Two black dogs are dog paddling in a sparkling blue pool .,1.1371226
http://134.100.15.200/flickr8k/Images/2453971388_76616b6a82.jpg, A swimmer is doing the backstroke in the swimming pool .,1.3234155
http://134.100.15.200/flickr8k/Images/2458269558_277012780d.jpg, A toddler girl in a swing is laughing .,4.1926327
http://134.100.15.200/flickr8k/Images/2458269558_277012780d.jpg, kid swinging on a swing,4.3126383
http://134.100.15.200/flickr8k/Images/2458269558_277012780d.jpg, A little girl wearing a pink shirt jumps off a swing .,2.9774961
http://134.100.15.200/flickr8k/Images/2458269558_277012780d.jpg, A child is smiling while being on a swing .,4.314627
http://134.100.15.200/flickr8k/Images/2458269558_277012780d.jpg, Little kids stand together and raise their hands in the air .,2.6798491
http://134.100.15.200/flickr8k/Images/245895500_a4eb97af02.jpg, Three dogs running through water .,1.3842311
http://134.100.15.200/flickr8k/Images/245895500_a4eb97af02.jpg, A white dog is running through the water onto the shore .,1.9784212
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A dog with a ball in his mouth running down a road covered in leaves .,2.8450685
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, The three men and three dogs floated in the yellow boat .,1.1697237
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A dog jumping off a fence and another dog on the grass in the background .,3.4547884
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, The dog is on the fence,3.3551216
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A brown dog hops over a fallen tree branch .,2.611487
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A white dog and brown dog fighting .,2.4063554
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, Two dogs run down a dirt path in the forest .,2.2993536
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A dog is turns back toward the camera near some potted plants .,3.7348878
http://134.100.15.200/flickr8k/Images/246055693_ccb69ac5c6.jpg, A small dog in front of a yellow tube on grass .,2.9564795
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, A little boy is eating his food off of a spoon while sitting on a patio .,1.1624004
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, A boy in a blue life jacket jumps into the water .,1.2199075
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, The person in the yellow shirt is sitting with a child at a wooden picnic table .,2.7492073
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, two men sit on a chairlift .,1.727745
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, A little boy in a purple shirt and blue shorts playing with orange balls .,1.1193901
http://134.100.15.200/flickr8k/Images/2460797929_66446c13db.jpg, Child sitting at a backyard picnic table .,1.922746
http://134.100.15.200/flickr8k/Images/2461616306_3ee7ac1b4b.jpg, a boy jumps into the blue pool water .,4.323769
http://134.100.15.200/flickr8k/Images/2461616306_3ee7ac1b4b.jpg, A little boy is jumping out of the pool .,4.431787
http://134.100.15.200/flickr8k/Images/2461616306_3ee7ac1b4b.jpg, Two guys jumping into a pool .,2.8346472
http://134.100.15.200/flickr8k/Images/2470486377_c3a39ccb7b.jpg, Three young adults look towards the camera in a school setting .,2.2937393
http://134.100.15.200/flickr8k/Images/2470486377_c3a39ccb7b.jpg, A little boy is holding a fishing rod .,1.6477194
http://134.100.15.200/flickr8k/Images/2472980433_210ec62874.jpg, A young man attempts to ride a unicycle down an outdoor stairway stained with moss .,1.202154
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, Three dogs running through water .,1.2489256
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, Two dogs moving through water close to the shore .,1.1917222
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, A white dog is running through the water onto the shore .,1.3070486
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, A boy is about to jump into the water .,3.4811647
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, A black dog standing in shallow water with a pink ball in its mouth .,1.1625745
http://134.100.15.200/flickr8k/Images/2473689180_e9d8fd656a.jpg, A tan dog jumps into water .,1.1561908
http://134.100.15.200/flickr8k/Images/2473738924_eca928d12f.jpg, Two little girls practice martial arts .,3.9803996
http://134.100.15.200/flickr8k/Images/2473738924_eca928d12f.jpg, A young boy is practicing his karate in a gym .,2.507531
http://134.100.15.200/flickr8k/Images/2473738924_eca928d12f.jpg, Two boxers with white gloves are fighting .,1.481594
http://134.100.15.200/flickr8k/Images/2473791980_805c819bd4.jpg, Two dogs moving through water close to the shore .,1.2516125
http://134.100.15.200/flickr8k/Images/2473791980_805c819bd4.jpg, A man is sky surfing on the water .,3.9336681
http://134.100.15.200/flickr8k/Images/2473791980_805c819bd4.jpg, A man wakeboards on choppy water .,4.166072
http://134.100.15.200/flickr8k/Images/2473791980_805c819bd4.jpg, A young girl stands under three large rings that shoot water in a water park .,1.1900202
http://134.100.15.200/flickr8k/Images/2475162978_2c51048dca.jpg, Large dog plays with two smaller dogs on grass .,1.1226333
http://134.100.15.200/flickr8k/Images/2475162978_2c51048dca.jpg," "" A dog runs through a lush ",1.7149005
http://134.100.15.200/flickr8k/Images/2475162978_2c51048dca.jpg, A small child sucks his thumb while sleeping with a pink blanket on a multi-colored seat .,1.1394203
http://134.100.15.200/flickr8k/Images/2475162978_2c51048dca.jpg, Two dogs wearing shirts play in the green grass .,1.1852831
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, A woman is taking a swing with a golf club .,3.2645884
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, A small black and white dog jumps at a woman in a white jeep while a golden dog follows beside them .,1.1167732
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, A dog is taking a dive into a body of water .,1.189199
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, A black man playing basketball with orange shoes,1.1260241
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, Person in gray jacket and blue pants balancing board on handrail,1.9783875
http://134.100.15.200/flickr8k/Images/247637795_fdf26a03cf.jpg, a group of people sitting outside in the dirt on the ground .,1.3486217
http://134.100.15.200/flickr8k/Images/247704641_d883902277.jpg, Two dogs moving through water close to the shore .,3.9271126
http://134.100.15.200/flickr8k/Images/247704641_d883902277.jpg, The large brown dog is chasing after the little brown dog .,2.1656768
http://134.100.15.200/flickr8k/Images/247704641_d883902277.jpg, Boat number 5 has several men with life jackets paddling the water .,1.1463373
http://134.100.15.200/flickr8k/Images/247704641_d883902277.jpg, A person is riding in a canoe on a lake next to green trees .,1.2414861
http://134.100.15.200/flickr8k/Images/247704641_d883902277.jpg, A man is diving into water near a shore .,2.0077262
http://134.100.15.200/flickr8k/Images/2479162876_a5ce3306af.jpg, A brown dog shaking off water .,3.2098596
http://134.100.15.200/flickr8k/Images/2479162876_a5ce3306af.jpg, A shaggy dog runs down a dirt trail in a lush forest .,3.4591105
http://134.100.15.200/flickr8k/Images/2479162876_a5ce3306af.jpg, Two dogs run across the barren ground .,3.0464816
http://134.100.15.200/flickr8k/Images/2479162876_a5ce3306af.jpg, Two dogs run down a dirt path in the forest .,2.9990396
http://134.100.15.200/flickr8k/Images/2479652566_8f9fac8af5.jpg, A small child sucks his thumb while sleeping with a pink blanket on a multi-colored seat .,1.145173
http://134.100.15.200/flickr8k/Images/2480327661_fb69829f57.jpg, Two little girls dance on a hardwood floor in the house .,3.272325
http://134.100.15.200/flickr8k/Images/2480850054_de3433b54a.jpg, Two dogs in motion in a grassy field with small trees .,1.3795025
http://134.100.15.200/flickr8k/Images/2480850054_de3433b54a.jpg, Brown and white dog runs through brush .,1.3714356
http://134.100.15.200/flickr8k/Images/2480850054_de3433b54a.jpg, A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .,1.3167813
http://134.100.15.200/flickr8k/Images/2482629385_f370b290d1.jpg, A small dogs ears stick up as it runs in the grass .,3.1163058
http://134.100.15.200/flickr8k/Images/2482629385_f370b290d1.jpg, A brown dog sitting on grass,2.7031095
http://134.100.15.200/flickr8k/Images/2482629385_f370b290d1.jpg, A small brown and white dog running through tall grass .,1.5812025
http://134.100.15.200/flickr8k/Images/2482629385_f370b290d1.jpg, A muzzled animal jumps over a metal bar and splashes through the mud .,3.4805338
http://134.100.15.200/flickr8k/Images/2482629385_f370b290d1.jpg, A small boy with braids runs through a field of tall green grass .,1.6895856
http://134.100.15.200/flickr8k/Images/2484190118_e89363c465.jpg, Two girls and a woman walking on the sidewalk,1.8923001
http://134.100.15.200/flickr8k/Images/2484190118_e89363c465.jpg, a kid standing in the middle of a dirt road,3.2999685
http://134.100.15.200/flickr8k/Images/2490768374_45d94fc658.jpg, a girl peeks through the green leaves .,3.6562867
http://134.100.15.200/flickr8k/Images/2490768374_45d94fc658.jpg, People at park sitting on benches and a woman taking care of her child in the stroller .,1.1806228
http://134.100.15.200/flickr8k/Images/2490768374_45d94fc658.jpg, Children play in an inflatable pool .,3.966115
http://134.100.15.200/flickr8k/Images/2490768374_45d94fc658.jpg, Child sitting at a backyard picnic table .,2.7289052
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg, Two children playing with a ball on the grass .,1.1187875
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg, Three dogs are running in a field .,3.99702
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg, A dog fetches a ball in a field .,4.003697
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg," ""Three black dogs ",1.298975
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg, A dog running toward the camera in a field .,3.1672316
http://134.100.15.200/flickr8k/Images/249394748_2e4acfbbb5.jpg, Two dogs are playing together outside .,4.0258937
http://134.100.15.200/flickr8k/Images/2495931537_9b8d4474b6.jpg, A white dog jumps to catch a blue ball in a living room .,1.1753938
http://134.100.15.200/flickr8k/Images/2495931537_9b8d4474b6.jpg, Close-up of dog in profile with mouth open .,2.0664258
http://134.100.15.200/flickr8k/Images/2496370758_a3fbc49837.jpg, A small dogs ears stick up as it runs in the grass .,4.373121
http://134.100.15.200/flickr8k/Images/2496370758_a3fbc49837.jpg, Small black and white dog wearing a red harness is running around with a ball in its mouth .,2.3978543
http://134.100.15.200/flickr8k/Images/2496370758_a3fbc49837.jpg, A dog chasing a deer in a field of yellow flowers .,3.1952438
http://134.100.15.200/flickr8k/Images/2496370758_a3fbc49837.jpg, Two dogs run through a field .,4.123851
http://134.100.15.200/flickr8k/Images/2497420371_74788d7ba1.jpg, Two girls are sitting on a path by a river with their bicycles parked beside them .,1.3453958
http://134.100.15.200/flickr8k/Images/2497420371_74788d7ba1.jpg, People are gathered around watching children with a pig .,1.120472
http://134.100.15.200/flickr8k/Images/2497420371_74788d7ba1.jpg, A group of people are sitting on the porch of a brick building .,1.5572517
http://134.100.15.200/flickr8k/Images/2497420371_74788d7ba1.jpg, People are enjoying drinks at a table outside a large brick building .,2.4026375
http://134.100.15.200/flickr8k/Images/2497420371_74788d7ba1.jpg, Kids are waiting at the bottom of a staircase attached to a brick building .,1.6092416
http://134.100.15.200/flickr8k/Images/2498897831_0bbb5d5b51.jpg, People at park sitting on benches and a woman taking care of her child in the stroller .,2.3749418
http://134.100.15.200/flickr8k/Images/2498897831_0bbb5d5b51.jpg, A young girl is wearing a purple shirt and pink headband .,3.2901564
http://134.100.15.200/flickr8k/Images/2501595799_6316001e89.jpg," "" A young ",3.1001723
http://134.100.15.200/flickr8k/Images/2501595799_6316001e89.jpg, A little boy is jumping out of the pool .,4.228242
http://134.100.15.200/flickr8k/Images/2501595799_6316001e89.jpg, A swimmer is doing the backstroke in the swimming pool .,2.5136232
http://134.100.15.200/flickr8k/Images/2501595799_6316001e89.jpg, Three Orca whales jump in a pool at seaworld .,1.1169238
http://134.100.15.200/flickr8k/Images/2502905671_c6039804ab.jpg, Two people walking along the beach at sunset towarn a group of people .,1.2685676
http://134.100.15.200/flickr8k/Images/2502905671_c6039804ab.jpg, A person walks along the beach and leaves footprints in the sand .,3.0389667
http://134.100.15.200/flickr8k/Images/2502905671_c6039804ab.jpg, A man kneels in the wet sand at a beach near a dog .,3.0782058
http://134.100.15.200/flickr8k/Images/2502905671_c6039804ab.jpg, A black dog walks on the beach near the rocks .,3.860386
http://134.100.15.200/flickr8k/Images/2502905671_c6039804ab.jpg, a dog on the beach .,3.8249817
http://134.100.15.200/flickr8k/Images/2505988632_9541f15583.jpg," ""Two kids ride their bikes by the ocean ",2.2713575
http://134.100.15.200/flickr8k/Images/2505988632_9541f15583.jpg, A girl playing softball takes a strike .,2.3682113
http://134.100.15.200/flickr8k/Images/2510020918_b2ca0fb2aa.jpg, Two men and a woman smile at the camera .,1.206304
http://134.100.15.200/flickr8k/Images/2510020918_b2ca0fb2aa.jpg, A little girl is sliding down a tunnel smiling .,2.9059691
http://134.100.15.200/flickr8k/Images/2511019188_ca71775f2d.jpg, Five black dogs running across the grass .,1.835011
http://134.100.15.200/flickr8k/Images/2511019188_ca71775f2d.jpg, Two dogs wearing shirts play in the green grass .,2.9944482
http://134.100.15.200/flickr8k/Images/2518508760_68d8df7365.jpg, A greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .,4.0590277
http://134.100.15.200/flickr8k/Images/2518508760_68d8df7365.jpg, Three dogs running on a racing track .,2.914036
http://134.100.15.200/flickr8k/Images/2518508760_68d8df7365.jpg, Two greyhounds race .,3.896182
http://134.100.15.200/flickr8k/Images/2518508760_68d8df7365.jpg," "" A muzzled dog in a race ",4.04165
http://134.100.15.200/flickr8k/Images/2521770311_3086ca90de.jpg, a boy plays with a noodle by the pool .,1.3603911
http://134.100.15.200/flickr8k/Images/2521770311_3086ca90de.jpg," ""One child lifts another on his back ",1.7759613
http://134.100.15.200/flickr8k/Images/2521770311_3086ca90de.jpg, A woman is reading literature and sitting on the front stoop of a building .,1.6112587
http://134.100.15.200/flickr8k/Images/2522297487_57edf117f7.jpg, A couple is sitting in a restaurant holding hands .,2.6067262
http://134.100.15.200/flickr8k/Images/2522297487_57edf117f7.jpg, a young boy making a big mess on the floor and table while eating cereal,1.9498798
http://134.100.15.200/flickr8k/Images/2522297487_57edf117f7.jpg, The person in the yellow shirt is sitting with a child at a wooden picnic table .,3.1892617
http://134.100.15.200/flickr8k/Images/2522297487_57edf117f7.jpg, Four small children sit on tall stools at a restaurant bar .,1.4861424
http://134.100.15.200/flickr8k/Images/2522297487_57edf117f7.jpg," ""The legs and feet of people sitting on a wooden table ",2.1558146
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, A white dog jumps to catch a blue ball in a living room .,2.226602
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, A brown dog sitting on grass,3.1347592
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, Two long-haired puppy dogs have a romp in the snow .,1.4988136
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg," ""Two dogs ",2.7629817
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, Two dogs in motion in a grassy field with small trees .,2.9197583
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, A white dog and brown dog fighting .,1.7005936
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg, Two dogs are playing together outside .,3.0758014
http://134.100.15.200/flickr8k/Images/2525270674_4ab536e7ec.jpg," "" A white dog runs in the grass ",4.073721
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, Two girls in soccer strips are playing on a sports field .,1.7270265
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, Two boys play with two dogs at the shore .,1.1509066
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, Men playing soccer in a field,2.906809
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, a dog playing with a blue ball,1.1172497
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, Little kids stand together and raise their hands in the air .,1.8233397
http://134.100.15.200/flickr8k/Images/2526041608_a9775ab8d7.jpg, Team members being lifted up high to catch a flying ball .,2.9497674
http://134.100.15.200/flickr8k/Images/2526585002_10987a63f3.jpg, People are in a ride that drops you from a great height .,1.8555989
http://134.100.15.200/flickr8k/Images/2526585002_10987a63f3.jpg," "" A dog ",3.4859324
http://134.100.15.200/flickr8k/Images/2526585002_10987a63f3.jpg, The three men and three dogs floated in the yellow boat .,4.2525835
http://134.100.15.200/flickr8k/Images/2526585002_10987a63f3.jpg, A man rides a yellow bike over a ramp while others watch .,1.6169564
http://134.100.15.200/flickr8k/Images/2529116152_4331dabf50.jpg, A man is sky surfing on the water .,1.2572602
http://134.100.15.200/flickr8k/Images/2529116152_4331dabf50.jpg, A skateboarder midair with his skateboard .,2.4675694
http://134.100.15.200/flickr8k/Images/2529116152_4331dabf50.jpg, A person is in the air while riding his bicycle on top of the train on a clear blue sky day .,2.2713075
http://134.100.15.200/flickr8k/Images/2529116152_4331dabf50.jpg, A man on a bike is jumping off a dirt ramp .,1.5745742
http://134.100.15.200/flickr8k/Images/2533424347_cf2f84872b.jpg, A race car screeches through a turn as spectators watch .,4.318267
http://134.100.15.200/flickr8k/Images/2533642917_a5eace85e6.jpg, A boy in a blue life jacket jumps into the water .,3.0429149
http://134.100.15.200/flickr8k/Images/2533642917_a5eace85e6.jpg, Boys in life jackets on a watercraft .,3.3504388
http://134.100.15.200/flickr8k/Images/2533642917_a5eace85e6.jpg, A boys jumps in the water while another boy looks on .,3.1163738
http://134.100.15.200/flickr8k/Images/2533642917_a5eace85e6.jpg, A child sleds over a mound of snow as others watch him .,1.2458755
http://134.100.15.200/flickr8k/Images/2533642917_a5eace85e6.jpg, A young woman watches as a young blond boy swings in a chair swing with buildings visible in the background .,1.1583424
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, A dog rolling in the grass .,3.294771
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, Large dog plays with two smaller dogs on grass .,2.5470395
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, A tan dog runs down a wooden staircase to the green grass .,2.5846655
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, A brown and tan dog walks through the green grass .,3.9530635
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, Two dogs wearing shirts play in the green grass .,2.832288
http://134.100.15.200/flickr8k/Images/2534502836_7a75305655.jpg, A small boy with braids runs through a field of tall green grass .,2.9108016
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg, Three dogs running through water .,2.9239073
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg, A dog splashes through the water .,4.133101
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg, A black and white dog is splashing in a stream .,3.4657428
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg, A young girl plays in fountain water .,2.2274802
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg, A person swimming in water nearby rocks and a small waterfall .,2.262716
http://134.100.15.200/flickr8k/Images/2542662402_d781dd7f7c.jpg, A dog wading in the water with a ball in his mouth,1.3642844
http://134.100.15.200/flickr8k/Images/2542662402_d781dd7f7c.jpg, A dog jumps to catch a red Frisbee in the yard .,2.9232278
http://134.100.15.200/flickr8k/Images/254295381_d98fa049f4.jpg, A little girl in a red snowsuit sits on a snowball in a backyard .,1.7561035
